REGIONE;PROVINCIA;COMUNE;RAGIONE SOCIALE;PARTITA IVA;ID_SOGGETTO;INDIRIZZO;SITO WEB;NUMERO DI PRONTO INTERVENTO;STATO;TIPO GAS;CODICE PDR
Lombardia;BS;Borgo San Giacomo;AP RETI GAS NEXT GRIDS S.P.A.;01584260192;21366;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnextgrids.it;800032813;Attivo;Gas naturale;6144
Lombardia;BS;Capovalle;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;GPL;6233
Lombardia;BS;Capriano del Colle;EROGASMET S.P.A.;13171830154;380;Via Vittorio Emanuele II 4/28 - Roncadelle ( Brescia );http://www.erogasmet.it;800904240;Attivo;Gas naturale;0050
Lombardia;BS;Castelcovati;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;BS;Ceto;BLU RETI GAS;03737190987;24121;Via Mario Rigamonti 65 - Darfo Boario Terme ( Brescia );http://www.blureti.it;0364535715 800995245;Attivo;Gas naturale;6153
Lombardia;BS;Coccaglio;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;BS;Cologne;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;BS;Darfo Boario Terme;BLU RETI GAS;03737190987;24121;Via Mario Rigamonti 65 - Darfo Boario Terme ( Brescia );http://www.blureti.it;0364535715 800995245;Attivo;Gas naturale;6153
Lombardia;BS;Desenzano del Garda;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Lombardia;BS;Gavardo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Lombardia;BS;Irma;AP RETI GAS NORD OVEST S.P.A.;12060630964;37575;Via VERIZZO 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnordovest.it;800442468;Attivo;Gas naturale;6213
Lombardia;BS;Iseo;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;BS;Longhena;EROGASMET S.P.A.;13171830154;380;Via Vittorio Emanuele II 4/28 - Roncadelle ( Brescia );http://www.erogasmet.it;800904240;Attivo;Gas naturale;0050
Lombardia;BS;Monno;BLU RETI GAS;03737190987;24121;Via Mario Rigamonti 65 - Darfo Boario Terme ( Brescia );http://www.blureti.it;0364535715 800995245;Attivo;Gas naturale;6153
Lombardia;BS;Niardo;BLU RETI GAS;03737190987;24121;Via Mario Rigamonti 65 - Darfo Boario Terme ( Brescia );http://www.blureti.it;0364535715 800995245;Attivo;Gas naturale;6153
Lombardia;BS;Nuvolento;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;BS;Ono San Pietro;BLU RETI GAS;03737190987;24121;Via Mario Rigamonti 65 - Darfo Boario Terme ( Brescia );http://www.blureti.it;0364535715 800995245;Attivo;Gas naturale;6153
Lombardia;BS;Ospitaletto;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;BS;Palazzolo sull'Oglio;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;BS;Paspardo;BLU RETI GAS;03737190987;24121;Via Mario Rigamonti 65 - Darfo Boario Terme ( Brescia );http://www.blureti.it;0364535715 800995245;Attivo;Gas naturale;6153
Lombardia;BS;Provaglio Val Sabbia;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;GPL;6233
Lombardia;BS;Roccafranca;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;BS;Sale Marasino;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;BS;Sarezzo;AZIENDA SERVIZI VALTROMPIA SPA;02013000985;1261;Via Mameli 2/R - Gardone Val Trompia ( Brescia );http://www.asvt-spa.it;800911190;Attivo;Gas naturale;1010
Lombardia;BS;Travagliato;AZIENDA SERVIZI TERRITORIALI SRL;03376720177;589;Via Breda 18/A - Travagliato ( Brescia );https://www.aziendaserviziterritoriali.com/;800038051;Attivo;Gas naturale;0997
Lombardia;BS;Trenzano;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;BS;Valvestino;LIQUIGAS SPA;03316690175;477;Corso Zanardelli 32 - Brescia ( Brescia );http://www.liquigas.it/;800088538;Attivo;GPL;6207
Lombardia;BS;Verolanuova;SERVER SRL;02315390985;739;Piazza LIBERTA' 39 - Verolanuova ( Brescia );https://server-verola.it;800312541;Attivo;Gas naturale;1037
Lombardia;BS;Visano;GP INFRASTRUTTURE S.R.L.;09518350153;741;Viale Enrico Forlanini 17 - Milano ( Milano );http://www.gpinfrastrutture.it;800992730;Attivo;Gas naturale;1536
Lombardia;CO;Barni;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Bellagio;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Brienno;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Cadorago;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Caglio;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Canzo;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Capiago Intimiano;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Claino con Osteno;LIQUIGAS SPA;03316690175;477;Corso Zanardelli 32 - Brescia ( Brescia );http://www.liquigas.it/;800088538;Attivo;GPL;6207
Lombardia;CO;Como;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Grandate;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Grandate;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Gravedona ed Uniti;COLSAM S.R.L.;00043310143;831;Via Ventina 5 - Sondrio ( Sondrio );http://www.colsam.it;800189300;Attivo;GPL;
Lombardia;CO;Guanzate;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Laglio;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Lambrugo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Mariano Comense;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Maslianico;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Mozzate;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Proserpio;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Rezzago;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Senna Comasco;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CO;Solbiate con Cagno;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CO;Veleso;CONDOTTE NORD SPA;03003150160;373;Via FORO BOARIO 3 - Bergamo ( Bergamo );http://www.condottenord.it;800713808;Attivo;Gas naturale;1093
Lombardia;CO;Vertemate con Minoprio;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;CR;Annicco;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CR;Campagnola Cremasca;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;CR;Casale Cremasco-Vidolasco;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;CR;Castel Gabbiano;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;CR;Castelleone;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Credera Rubbiano;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;CR;Derovere;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Dovera;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CR;Gadesco-Pieve Delmona;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Gerre de' Caprioli;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Offanengo;GP INFRASTRUTTURE S.R.L.;09518350153;741;Viale Enrico Forlanini 17 - Milano ( Milano );http://www.gpinfrastrutture.it;800992730;Attivo;Gas naturale;1536
Lombardia;CR;Pieve San Giacomo;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Ripalta Guerina;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Rivarolo del Re ed Uniti;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;CR;Scandolara Ravara;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Stagno Lombardo;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Vaiano Cremasco;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;CR;Vailate;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;LC;Ballabio;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Brivio;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LC;Bulciago;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LC;Casargo;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Cernusco Lombardone;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LC;Costa Masnaga;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LC;Dorio;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Ello;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Erve;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Merate;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LC;Merate;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Nibionno;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LC;Olginate;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Pasturo;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Pescate;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Premana;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Rogeno;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LC;Varenna;LERETI S.P.A.;07063880962;2982;Via P. Stazzi 2 - Como ( Como );http://www.leretispa.it;800388088;Attivo;Gas naturale;2982
Lombardia;LC;Vendrogno;BUTAN GAS S.P.A.;00894461003;1682;Via Larga 9/11 - Milano ( Milano );http://www.butangas.it;800971997;Attivo;GPL;
Lombardia;LC;Verderio;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LO;Comazzo;MARTESANA RETI S.R.L.;05941330960;14941;Via Martiri della Libertà 18 - Melzo ( Milano );https://www.martesanareti.it/it;800009616;Attivo;Gas naturale;6230
Lombardia;LO;Corno Giovine;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LO;Crespiatica;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LO;Lodi;AP RETI GAS NORTH;04665260982;42951;Via Verizzo 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnorth.it;800066722;Attivo;Gas naturale;6233
Lombardia;LO;Merlino;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;LO;Sant'Angelo Lodigiano;METANO SANT'ANGELO LODIGIANO S.P.A.;00757920152;848;Via Morzenti 22/A - Sant'Angelo Lodigiano ( Lodi );http://www.metano-santangelo.it/;800900999;Attivo;Gas naturale;0102
Lombardia;MB;Barlassina;RETIPIÙ SRL;04152790962;353;Via Giusti 38 - Desio ( Monza e della Brianza );http://www.retipiu.it;800552277;Attivo;Gas naturale;1188
Lombardia;MB;Besana in Brianza;RETI METANO TERRITORIO S.R.L.;03666520048;25450;Via Vivaro 4/B - Alba ( Cuneo );http://www.retimt.it;800361749;Attivo;Gas naturale;6162
Lombardia;MB;Cesano Maderno;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MB;Desio;RETIPIÙ SRL;04152790962;353;Via Giusti 38 - Desio ( Monza e della Brianza );http://www.retipiu.it;800552277;Attivo;Gas naturale;1188
Lombardia;MB;Giussano;RETIPIÙ SRL;04152790962;353;Via Giusti 38 - Desio ( Monza e della Brianza );http://www.retipiu.it;800552277;Attivo;Gas naturale;1188
Lombardia;MB;Monza;UNARETI SPA;12883450152;1247;Via Lamarmora 230 - Brescia ( Brescia );http://www.unareti.it;800131000;Attivo;Gas naturale;0526
Lombardia;MB;Veduggio con Colzano;RETIPIÙ SRL;04152790962;353;Via Giusti 38 - Desio ( Monza e della Brianza );http://www.retipiu.it;800552277;Attivo;Gas naturale;1188
Lombardia;MB;Verano Brianza;RETIPIÙ SRL;04152790962;353;Via Giusti 38 - Desio ( Monza e della Brianza );http://www.retipiu.it;800552277;Attivo;Gas naturale;1188
Lombardia;MI;Besate;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;MI;Buccinasco;UNARETI SPA;12883450152;1247;Via Lamarmora 230 - Brescia ( Brescia );http://www.unareti.it;800131000;Attivo;Gas naturale;0526
Lombardia;MI;Buscate;AEMME LINEA DISTRIBUZIONE SRL;13476050151;798;Via Viale Carlo Cattaneo  45 - Abbiategrasso ( Milano );http://www.aemmelineadistribuzione.it;800128075;Attivo;Gas naturale;1595
Lombardia;MI;Casorezzo;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;MI;Cisliano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Cusago;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Cusano Milanino;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Lombardia;MI;Gorgonzola;MARTESANA RETI S.R.L.;05941330960;14941;Via Martiri della Libertà 18 - Melzo ( Milano );https://www.martesanareti.it/it;800009616;Attivo;Gas naturale;6230
Lombardia;MI;Inveruno;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Inzago;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Motta Visconti;G.E.I. GESTIONE ENERGETICA IMPIANTI S.P.A.;00850720194;389;Via S. Chiara 9 - Crema ( Cremona );http://www.geispa.it;800330315;Attivo;Gas naturale;0060
Lombardia;MI;Paderno Dugnano;RETIPIÙ SRL;04152790962;353;Via Giusti 38 - Desio ( Monza e della Brianza );http://www.retipiu.it;800.552.277;Attivo;Gas naturale;1188
Lombardia;MI;Pessano con Bornago;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Pozzo d'Adda;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Robecchetto con Induno;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Robecco sul Naviglio;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Sesto San Giovanni;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MI;Vermezzo con Zelo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MN;Guidizzolo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Lombardia;MN;Mantova;SEI SERVIZI ENERGETICI INTEGRATI S.R.L.;02169270200;47;Via Taliercio 3 - Mantova ( Mantova );https://www.seimantova.it;800869869;Attivo;Gas naturale;1587
Lombardia;MN;Quistello;AS RETIGAS SRL;03167510365;1112;Via Maestri del Lavoro 38 - Mirandola ( Modena );https://www.asretigas.it;800411760;Attivo;Gas naturale;1607
Lombardia;MN;Rodigo;AP RETI GAS NORD OVEST S.P.A.;12060630964;37575;Via VERIZZO 1030 - Pieve di Soligo ( Treviso );https://www.apretigasnordovest.it;800442468;Attivo;Gas naturale;6213
Lombardia;MN;Roncoferraro;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Lombardia;MN;San Giovanni del Dosso;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
